X,Y,Z,D
-49.8479100958581,-25.277061728632,1066.17276429601,-85.1799468994141
-49.8466688185697,-25.2770520318775,1069.74063369222,-84.1649551391602
-49.8454275419238,-25.2770423246862,1075.04368520638,-82.5037231445313
-49.8441862659212,-25.2770326070579,1078.52577682225,-81.2209625244141
-49.8429449905625,-25.2770228789928,1080.67208166133,-83.5992279052734
-49.8417037158484,-25.2770131404908,1082.27982093956,-86.3902053833008
-49.8404624417795,-25.2770033915519,1083.86039298519,-85.5985717773438
-49.8392211683566,-25.2769936321762,1081.02429941987,-71.4400405883789
-49.8379798955805,-25.2769838623637,1075.46426551763,-54.6999893188477
-49.8367386234517,-25.2769740821145,1076.32182122268,-39.5014038085938
-49.835497351971,-25.2769642914285,1077.667453649,-27.7606792449951
-49.8342560811389,-25.2769544903057,1076.02595301724,-21.6846485137939
-49.8330148109564,-25.2769446787462,1077.13345844931,-25.6579742431641
-49.831773541424,-25.2769348567501,1079.95224132584,-34.7490310668945
-49.8305322725424,-25.2769250243172,1084.40177481306,-46.795223236084
-49.8292910043123,-25.2769151814478,1089.13183046988,-60.6335258483887
-49.8280497367344,-25.2769053281416,1092.8218168762,-74.1367874145508
-49.8268084698095,-25.2768954643989,1097.15759643724,-87.1935195922852
-49.8255672035381,-25.2768855902196,1098.1763768427,-98.6943511962891
-49.824325937921,-25.2768757056038,1100.10917799033,-107.313362121582
-49.8230846729588,-25.2768658105513,1101.55855454958,-111.786445617676
-49.8218434086523,-25.2768559050624,1098.87391338029,-113.789077758789
-49.8206021450022,-25.276845989137,1097.99432214503,-114.846046447754
-49.8193608820091,-25.276836062775,1098.40154680922,-116.337753295898
-49.8181196196738,-25.2768261259767,1099.26910970822,-117.835876464844
-49.8168783579968,-25.2768161787418,1100.02152434343,-119.071105957031
-49.815637096979,-25.2768062210706,1090.51885483482,-119.954566955566
-49.814395836621,-25.276796252963,1063.12403266403,-120.291244506836
-49.8131545769235,-25.276786274419,1027.89448797508,-118.960823059082
-49.8119133178871,-25.2767762854387,995.225595074899,-117.072311401367
-49.8106720595127,-25.276766286022,985.633143051985,-114.826568603516
-49.8094308018008,-25.276756276169,981.484250824323,-112.318901062012
-49.8081895447522,-25.2767462558798,955.494434071525,-109.749404907227
-49.8069482883675,-25.2767362251543,935.115889108344,-106.99560546875
-49.8057070326475,-25.2767261839925,913.529196838093,-104.125411987305
-49.8044657775928,-25.2767161323945,882.860921872081,-101.395385742188
-49.8032245232041,-25.2767060703603,849.670676913816,-99.2402725219727
-49.8019832694821,-25.27669599789,853.745625529538,-96.654914855957
-49.8007420164276,-25.2766859149835,882.678974623643,-93.0415496826172
-49.7995007640412,-25.2766758216408,867.159751201386,-88.2244720458984
-49.7982595123235,-25.2766657178621,875.412415836083,-81.2610397338867
-49.7970182612753,-25.2766556036473,888.791657943004,-75.1340942382813
-49.7957770108973,-25.2766454789964,864.662710400331,-70.9998626708984
-49.7945357611901,-25.2766353439094,882.665795091906,-69.0169906616211
-49.7932945121545,-25.2766251983865,886.268692938737,-70.0305328369141
-49.7920532637911,-25.2766150424275,857.903246073819,-72.3291473388672
-49.7908120161007,-25.2766048760326,860.55567379244,-75.1258087158203
-49.7895707690839,-25.2765946992017,877.329906974301,-76.614990234375
-49.7883295227414,-25.2765845119349,858.185080662998,-72.743049621582
-49.7870882770739,-25.2765743142321,860.248808973483,-67.9237823486328
-49.7858470320821,-25.2765641060935,863.168190422085,-64.8871841430664
-49.7846057877667,-25.276553887519,877.427607189034,-66.1139831542969
-49.7833645441284,-25.2765436585087,903.828831583704,-69.5838394165039
-49.7821233011678,-25.2765334190625,903.073094862308,-73.9578094482422
-49.7808820588857,-25.2765231691805,872.469596558075,-77.0997009277344
-49.7796408172827,-25.2765129088628,860.051766942221,-82.9948196411133
-49.7783995763596,-25.2765026381093,860.909371277254,-105.963592529297
-49.777158336117,-25.2764923569201,873.6417387424,-131.551315307617
-49.7759170965557,-25.2764820652951,877.250653463184,-156.914245605469
-49.7746758576763,-25.2764717632345,896.667813601412,-181.833374023438
-49.7734346194794,-25.2764614507382,898.877663597709,-189.247650146484
-49.7721933819659,-25.2764511278063,892.264628233198,-199.159927368164
-49.7709521451363,-25.2764407944388,875.941718265814,-212.144943237305
-49.7697109089915,-25.2764304506356,847.424175927228,-223.166778564453
-49.7684696735319,-25.2764200963969,826.972552392895,-219.33317565918
-49.7672284387585,-25.2764097317226,835.536686739465,-214.878784179688
-49.7659872046718,-25.2763993566128,853.999481317813,-213.698028564453
-49.7647459712725,-25.2763889710675,881.169453016081,-212.964614868164
-49.7635047385614,-25.2763785750867,900.789312617468,-210.574615478516
-49.7622635065391,-25.2763681686704,908.078839899876,-209.815902709961
-49.7610222752063,-25.2763577518187,902.816500369794,-211.519271850586
-49.7597810445637,-25.2763473245315,890.918767964869,-213.829223632813
-49.758539814612,-25.276336886809,871.939604189547,-203.690582275391
-49.7572985853519,-25.2763264386511,852.214836026355,-191.262756347656
-49.7560573567841,-25.2763159800579,838.625975056266,-176.948745727539
-49.7548161289092,-25.2763055110293,840.114052554539,-166.374053955078
-49.753574901728,-25.2762950315654,828.375755091879,-186.527481079102
-49.7523336752412,-25.2762845416663,834.295502842113,-209.749267578125
-49.7510924494494,-25.2762740413318,831.542996885613,-230.578765869141
-49.7498512243533,-25.2762635305622,817.83156886929,-246.432174682617
-49.7486099999537,-25.2762530093573,790.581058278379,-239.658554077148
-49.7473687762511,-25.2762424777172,784.885946772869,-232.033325195313
-49.7461275532463,-25.276231935642,796.954870897675,-227.979080200195
-49.7448863309401,-25.2762213831316,814.492572790375,-224.322952270508
-49.743645109333,-25.2762108201862,802.484962834532,-216.20539855957
-49.7424038884258,-25.2762002468056,784.716799804459,-204.741622924805
-49.7411626682192,-25.2761896629899,786.609508480878,-191.134185791016
-49.7399214487138,-25.2761790687392,802.637735218717,-177.648330688477
-49.7386802299104,-25.2761684640534,803.573890604839,-177.503021240234
-49.7374390118096,-25.2761578489326,797.482171003955,-177.422424316406
-49.7361977944121,-25.2761472233769,808.097022628372,-175.789016723633
-49.7349565777188,-25.2761365873862,803.973988870239,-174.185623168945
-49.73371536173,-25.2761259409606,819.320240385766,-172.08576965332
-49.7324741464467,-25.2761152841,794.544403460828,-171.924041748047
-49.7312329318694,-25.2761046168046,752.20250170347,-173.401824951172
-49.729991717999,-25.2760939390743,721.283836334459,-175.511734008789
-49.7287505048361,-25.2760832509091,722.277988176316,-174.525177001953
-49.7275092923813,-25.2760725523091,720.531055522601,-173.616622924805
-49.7262680806353,-25.2760618432743,735.347384348771,-173.183898925781
-49.7250268695989,-25.2760511238048,748.810441189641,-173.344940185547
-49.7237856592727,-25.2760403939005,744.915179512659,-174.905258178711
-49.7225444496575,-25.2760296535615,747.278394018849,-177.91487121582
-49.7213032407539,-25.2760189027877,759.487143225619,-182.742431640625
-49.7200620325626,-25.2760081415793,766.903697622532,-189.049880981445
-49.7188208250843,-25.2759973699362,790.698019749582,-194.461547851563
-49.7175796183197,-25.2759865878585,818.308831595957,-200.021102905273
-49.7163384122694,-25.2759757953462,815.943746499519,-205.673675537109
-49.7150972069343,-25.2759649923993,784.153414946393,-211.365142822266
-49.7138560023149,-25.2759541790178,763.012312119262,-214.699676513672
-49.7126147984119,-25.2759433552018,778.549272473798,-216.606094360352
-49.7113735952261,-25.2759325209512,809.274998605374,-217.510757446289
-49.7101323927581,-25.2759216762662,836.892225537593,-220.13020324707
-49.7088911910087,-25.2759108211467,858.699297788138,-231.555267333984
-49.7076499899785,-25.2758999555928,869.28797936365,-244.055801391602
-49.7064087896682,-25.2758890796044,843.854539992281,-253.740036010742
-49.7051675900784,-25.2758781931816,792.747707631049,-252.184341430664
-49.70392639121,-25.2758672963245,789.857094851764,-205.143280029297
-49.7026851930636,-25.275856389033,808.83929450396,-152.741790771484
-49.7014439956398,-25.2758454713071,799.663459194204,-104.754356384277
-49.7002027989394,-25.275834543147,770.861728725108,-66.4347839355469
-49.698961602963,-25.2758236045526,764.603696888791,-82.6075820922852
-49.6977204077114,-25.2758126555239,757.045540989347,-100.64965057373
-49.6964792131852,-25.275801696061,758.349634296913,-113.486404418945
-49.6952380193852,-25.2757907261639,762.763156527067,-122.265953063965
-49.6939968263119,-25.2757797458326,761.137088041828,-127.48804473877
-49.6927556339662,-25.2757687550671,740.448601701522,-132.583724975586
-49.6915144423486,-25.2757577538675,753.154920780506,-138.805267333984
-49.69027325146,-25.2757467422338,769.723091291805,-144.885238647461
-49.6890320613009,-25.275735720166,775.83829735617,-146.962631225586
-49.687790871872,-25.2757246876642,760.608578744922,-149.927703857422
-49.6865496831742,-25.2757136447282,767.094255932651,-156.418243408203
-49.685308495208,-25.2757025913583,761.855772530871,-166.424560546875
-49.6840673079742,-25.2756915275544,777.264480799721,-177.458435058594
-49.6828261214733,-25.2756804533165,799.241538059344,-190.200103759766
-49.6815849357062,-25.2756693686446,810.463240369995,-204.404495239258
-49.6803437506735,-25.2756582735389,824.659177048953,-219.61393737793
-49.6791025663759,-25.2756471679992,826.527400067621,-234.505493164063
-49.6778613828141,-25.2756360520257,812.323248827387,-248.81672668457
-49.6766201999888,-25.2756249256183,806.247578847467,-261.196929931641
-49.6753790179007,-25.2756137887771,804.35471510361,-269.683532714844
-49.6741378365504,-25.2756026415021,816.214810454431,-273.223388671875
-49.6728966559386,-25.2755914837933,820.445970386075,-274.020965576172
-49.6716554760662,-25.2755803156507,825.352706358328,-275.078521728516
-49.6704142969337,-25.2755691370745,842.210917316179,-280.417144775391
-49.6691731185417,-25.2755579480645,832.918626545462,-295.217712402344
-49.6679319408912,-25.2755467486208,810.93256794629,-310.260040283203
-49.6666907639826,-25.2755355387435,800.100825695179,-319.679534912109
-49.6654495878167,-25.2755243184326,785.681448434255,-319.020446777344
-49.6642084123942,-25.275513087688,761.374492888718,-306.989624023438
-49.6629672377158,-25.2755018465099,748.254246773263,-284.915496826172
-49.6617260637822,-25.2754905948982,767.971090046277,-254.397857666016
-49.660484890594,-25.275479332853,787.063880987316,-216.535461425781
-49.659243718152,-25.2754680603742,810.782329471538,-197.642807006836
-49.6580025464569,-25.275456777462,808.651429773187,-176.447128295898
-49.6567613755092,-25.2754454841163,809.010583483171,-158.156784057617
-49.6555202053098,-25.2754341803372,804.659007578486,-150.033889770508
-49.6542790358593,-25.2754228661247,790.010365495446,-134.941024780273
-49.6530378671584,-25.2754115414788,767.72747452241,-127.364669799805
-49.6517966992078,-25.2754002063995,750.10425462843,-121.11302947998
-49.6505555320082,-25.2753888608869,763.331048978382,-114.659164428711
-49.6493143655603,-25.275377504941,764.580555801479,-116.309539794922
-49.6480731998647,-25.2753661385618,767.34011344355,-115.17845916748
-49.6468320349222,-25.2753547617493,774.250893362441,-110.047973632813
-49.6455908707335,-25.2753433745036,780.276133902532,-104.219825744629
-49.6443497072992,-25.2753319768246,780.734569307583,-95.1166534423828
-49.64310854462,-25.2753205687125,767.349610312435,-90.3485107421875
-49.6418673826966,-25.2753091501672,732.455056390716,-90.4496002197266
-49.6406262215298,-25.2752977211888,704.9391417073,-93.6308059692383
-49.6393850611202,-25.2752862817773,712.042989804311,-89.5613098144531
-49.6381439014685,-25.2752748319326,693.769947408631,-87.5796051025391
-49.8677810943079,-25.2760868342654,1029.64341046912,-183.796691894531
-49.866539818311,-25.2760773049889,1024.11181847174,-169.984649658203
-49.8652985429455,-25.2760677652756,1016.16301187081,-159.519409179688
-49.8640572682122,-25.2760582151257,999.745476718047,-150.880020141602
-49.8628159941117,-25.276048654539,979.10820745587,-142.667251586914
-49.8615747206447,-25.2760390835157,978.9542528663,-135.492431640625
-49.8603334478119,-25.2760295020557,986.894437433532,-129.421936035156
-49.859092175614,-25.2760199101591,995.606335544267,-124.073104858398
-49.8578509040518,-25.2760103078259,999.418100787635,-117.052047729492
-49.8566096331258,-25.2760006950561,1002.02494024701,-110.807350158691
-49.8553683628368,-25.2759910718497,1012.26618394464,-105.487091064453
-49.8541270931854,-25.2759814382069,1025.04948106849,-100.685470581055
-49.8528858241724,-25.2759717941274,1039.01021514476,-95.3836441040039
-49.8516445557985,-25.2759621396115,1049.03166493998,-90.6696166992188
-49.8504032880643,-25.2759524746591,1056.81070348677,-87.2550354003906
-49.8491620209705,-25.2759427992702,1061.12406148885,-86.4683532714844
-49.8479207545179,-25.2759331134449,1064.36666386056,-86.3562393188477
-49.8466794887071,-25.2759234171832,1069.74724918871,-85.4214553833008
-49.8454382235388,-25.2759137104851,1072.81930044836,-82.8281402587891
-49.8441969590137,-25.2759039933506,1074.37520515277,-78.8538360595703
-49.8429556951325,-25.2758942657797,1080.28360118904,-76.5708541870117
-49.8417144318958,-25.2758845277725,1082.78235490057,-73.9607086181641
-49.8404731693044,-25.275874779329,1084.83257986162,-69.1843490600586
-49.839231907359,-25.2758650204493,1081.61395004479,-56.1487121582031
-49.8379906460602,-25.2758552511332,1078.97151417889,-42.3870735168457
-49.8367493854088,-25.2758454713809,1083.78778885028,-30.8386936187744
-49.8355081254054,-25.2758356811924,1086.47125724179,-23.1224021911621
-49.8342668660508,-25.2758258805676,1084.56314665448,-20.9703159332275
-49.8330256073455,-25.2758160695067,1082.82637943234,-26.18528175354
-49.8317843492904,-25.2758062480096,1081.60955909574,-36.0862350463867
-49.830543091886,-25.2757964160764,1082.22156460424,-48.6717872619629
-49.8293018351331,-25.275786573707,1084.3098020765,-62.4869384765625
-49.8280605790325,-25.2757767209016,1087.31461430978,-75.6102828979492
-49.8268193235846,-25.2757668576601,1091.40705112249,-87.8851165771484
-49.8255780687904,-25.2757569839825,1094.28055512057,-98.5913848876953
-49.8243368146504,-25.2757470998689,1095.83211240172,-106.713386535645
-49.8230955611654,-25.2757372053192,1096.14359257113,-111.23705291748
-49.8218543083359,-25.2757273003336,1097.46156960756,-113.470901489258
-49.8206130561628,-25.275717384912,1097.69782116269,-114.582969665527
-49.8193718046467,-25.2757074590545,1099.71189463149,-115.689582824707
-49.8181305537884,-25.275697522761,1102.19034665175,-116.506080627441
-49.8168893035884,-25.2756875760316,1102.30868006664,-116.885467529297
-49.8156480540475,-25.2756776188664,1097.04844230012,-116.792198181152
-49.8144068051664,-25.2756676512653,1081.34283671781,-116.352066040039
-49.8131655569457,-25.2756576732283,1050.91933990264,-116.035095214844
-49.8119243093862,-25.2756476847555,1018.47917902369,-115.211090087891
-49.8106830624886,-25.2756376858469,995.743314137476,-113.69660949707
-49.8094418162535,-25.2756276765026,978.465566401826,-111.593803405762
-49.8082005706816,-25.2756176567225,951.042400037173,-109.211708068848
-49.8069593257737,-25.2756076265066,925.58678814204,-106.552375793457
-49.8057180815304,-25.2755975858551,915.836073765501,-103.757438659668
-49.8044768379524,-25.2755875347678,910.163814584396,-101.11897277832
-49.8032355950404,-25.2755774732449,872.2836382595,-98.9528350830078
-49.801994352795,-25.2755674012864,850.458162617965,-96.2287368774414
-49.8007531112171,-25.2755573188922,860.975678317477,-92.2446823120117
-49.7995118703072,-25.2755472260624,855.929992192784,-86.7181701660156
-49.7982706300661,-25.2755371227971,866.709818510763,-79.4242248535156
-49.7970293904944,-25.2755270090962,875.935319140736,-73.2340927124023
-49.7957881515929,-25.2755168849597,857.730139971034,-69.7519607543945
-49.7945469133622,-25.2755067503877,883.023178286326,-68.7445297241211
-49.7933056758031,-25.2754966053803,870.938702128244,-68.6449890136719
-49.7920644389161,-25.2754864499374,849.748669077067,-69.9965286254883
-49.790823202702,-25.275476284059,859.596666604456,-73.1056137084961
-49.7895819671616,-25.2754661077452,866.439605275629,-76.6889190673828
-49.7883407322954,-25.275455920996,852.099613628542,-75.0567779541016
-49.7870994981042,-25.2754457238114,846.294907925574,-70.2364807128906
-49.7858582645887,-25.2754355161915,848.890826242813,-63.195858001709
-49.7846170317495,-25.2754252981362,873.369939050378,-59.7120895385742
-49.7833757995874,-25.2754150696457,903.020622369332,-71.9787673950195
-49.7821345681031,-25.2754048307198,914.452341775913,-84.8857192993164
-49.7808933372971,-25.2753945813586,897.669979717472,-92.2119674682617
-49.7796521071703,-25.2753843215622,866.451393653514,-97.3648986816406
-49.7784108777233,-25.2753740513306,847.238917959501,-123.525779724121
-49.7771696489569,-25.2753637706638,852.400176362135,-149.632598876953
-49.7759284208715,-25.2753534795618,848.255471327309,-173.757507324219
-49.7746871934681,-25.2753431780246,868.358891526743,-194.5224609375
-49.7734459667473,-25.2753328660523,880.596005471934,-196.76692199707
-49.7722047407097,-25.2753225436449,877.084325448672,-197.536010742188
-49.7709635153561,-25.2753122108024,871.778278657928,-198.078399658203
-49.7697222906872,-25.2753018675248,844.328403594724,-195.526397705078
-49.7684810667035,-25.2752915138122,822.306662536457,-195.207794189453
-49.767239843406,-25.2752811496646,840.156864567721,-193.066802978516
-49.7659986207951,-25.275270775082,866.255048189697,-191.860610961914
-49.7647573988716,-25.2752603900643,895.40024588825,-191.592025756836
-49.7635161776363,-25.2752499946118,903.20124775071,-187.723922729492
-49.7622749570898,-25.2752395887243,909.236172367354,-183.394744873047
-49.7610337372327,-25.2752291724019,912.528912224637,-177.481521606445
-49.7597925180658,-25.2752187456445,907.808559079609,-172.033554077148
-49.7585512995898,-25.2752083084524,890.409729214523,-182.844268798828
-49.7573100818054,-25.2751978608254,867.249271844389,-189.659957885742
-49.7560688647131,-25.2751874027635,845.105597267499,-187.392974853516
-49.7548276483139,-25.2751769342669,829.817887591498,-181.166732788086
-49.7535864326082,-25.2751664553355,806.459984266829,-205.657012939453
-49.7523452175969,-25.2751559659693,807.394309647968,-231.319869995117
-49.7511040032806,-25.2751454661685,808.742445205113,-256.690307617188
-49.74986278966,-25.2751349559329,814.358631983823,-278.152465820313
-49.7486215767358,-25.2751244352626,795.422653162494,-250.452774047852
-49.7473803645086,-25.2751139041577,780.257250610769,-221.040176391602
-49.7461391529793,-25.2751033626181,791.958226878001,-194.464340209961
-49.7448979421483,-25.2750928106439,801.321264622108,-170.75114440918
-49.7436567320166,-25.2750822482351,791.222994620265,-179.259292602539
-49.7424155225847,-25.2750716753918,773.110886493573,-185.022644042969
-49.7411743138534,-25.2750610921139,765.908691782963,-185.34407043457
-49.7399331058233,-25.2750504984015,784.297800086228,-183.693130493164
-49.7386918984951,-25.2750398942546,803.727154920812,-182.454025268555
-49.7374506918695,-25.2750292796732,802.784218396003,-181.849395751953
-49.7362094859472,-25.2750186546573,796.647384648848,-180.911575317383
-49.7349682807289,-25.275008019207,797.987691020276,-179.519302368164
-49.7337270762153,-25.2749973733224,801.788997235887,-175.748779296875
-49.7324858724071,-25.2749867170033,771.66016824153,-173.378082275391
-49.7312446693049,-25.2749760502499,734.820399993785,-173.38102722168
-49.7300034669094,-25.2749653730621,723.431450177882,-175.080444335938
-49.7287622652215,-25.27495468544,744.931144933907,-174.220626831055
-49.7275210642416,-25.2749439873837,741.010426890406,-174.174865722656
-49.7262798639706,-25.274933278893,754.476552134093,-175.232635498047
-49.7250386644091,-25.2749225599681,775.730349066962,-176.833572387695
-49.7237974655578,-25.274911830609,762.001045590563,-176.026336669922
-49.7225562674174,-25.2749010908157,746.048250372137,-177.036209106445
-49.7213150699886,-25.2748903405882,753.299468778826,-181.152130126953
-49.7200738732721,-25.2748795799266,764.228730586059,-188.052230834961
-49.7188326772686,-25.2748688088308,791.232957154867,-191.217468261719
-49.7175914819787,-25.274858027301,818.597177458591,-194.570663452148
-49.7163502874031,-25.274847235337,834.04780380689,-197.355773925781
-49.7151090935427,-25.274836432939,812.484150021656,-200.27229309082
-49.7138679003979,-25.274825620107,786.067676488189,-207.423126220703
-49.7126267079696,-25.274814796841,804.801186228485,-213.272796630859
-49.7113855162584,-25.2748039631409,834.622434011501,-216.282852172852
-49.710144325265,-25.2747931190069,854.655452824397,-216.247817993164
-49.70890313499,-25.274782264439,868.83855785251,-222.883209228516
-49.7076619454343,-25.2747713994371,878.28233129963,-226.663955688477
-49.7064207565985,-25.2747605240014,849.934706349763,-227.510025024414
-49.7051795684832,-25.2747496381317,814.96876556814,-220.358123779297
-49.7039383810892,-25.2747387418283,816.530232398353,-174.273529052734
-49.7026971944171,-25.274727835091,815.491626524083,-125.836250305176
-49.7014560084677,-25.2747169179199,799.748347716707,-84.3743362426758
-49.7002148232416,-25.274705990315,774.843479242323,-57.9131774902344
-49.6989736387396,-25.2746950522764,756.896547236859,-71.3653030395508
-49.6977324549622,-25.2746841038041,767.585753122348,-93.0722351074219
-49.6964912719103,-25.274673144898,768.961682847129,-112.966522216797
-49.6952500895844,-25.2746621755583,762.997971652953,-128.650115966797
-49.6940089079853,-25.2746511957849,749.378261969758,-134.578521728516
-49.6927677271138,-25.2746402055779,740.224734287189,-138.460601806641
-49.6915265469703,-25.2746292049373,746.517896887846,-142.701187133789
-49.6902853675558,-25.2746181938631,759.373360941184,-147.76432800293
-49.6890441888708,-25.2746071723553,772.760173353114,-154.774963378906
-49.687803010916,-25.274596140414,764.988206408391,-161.483474731445
-49.6865618336921,-25.2745850980392,761.034422313124,-168.299865722656
-49.6853206571999,-25.2745740452309,770.743548404033,-175.70068359375
-49.6840794814399,-25.2745629819892,799.286722378329,-187.644653320313
-49.682838306413,-25.274551908314,823.329566955209,-199.847473144531
-49.6815971321198,-25.2745408242053,830.344104967165,-212.108795166016
-49.680355958561,-25.2745297296633,836.309934935049,-225.046142578125
-49.6791147857372,-25.2745186246879,831.836652678762,-241.095916748047
-49.6778736136492,-25.2745075092792,822.41851588207,-256.856170654297
-49.6766324422976,-25.2744963834372,819.70882850921,-271.186981201172
-49.6753912716832,-25.2744852471618,812.898737037098,-282.332366943359
-49.6741501018066,-25.2744741004532,821.47704050269,-278.694061279297
-49.6729089326686,-25.2744629433114,828.126935099527,-270.718475341797
-49.6716677642698,-25.2744517757363,836.053586073642,-259.155395507813
-49.6704265966109,-25.274440597728,831.106585245141,-249.017120361328
-49.6691854296926,-25.2744294092866,813.21913590245,-268.002166748047
-49.6679442635155,-25.2744182104119,787.431900860362,-285.373229980469
-49.6667030980805,-25.2744070011042,780.099330542108,-294.005950927734
-49.6654619333881,-25.2743957813634,777.921236294519,-292.275848388672
-49.6642207694391,-25.2743845511895,765.246586036391,-270.673065185547
-49.6629796062341,-25.2743733105825,755.590525468496,-242.758010864258
-49.6617384437739,-25.2743620595425,767.995241348053,-211.149261474609
-49.6604972820591,-25.2743507980695,799.431058565146,-178.472763061523
-49.6592561210904,-25.2743395261636,828.592901350605,-158.678726196289
-49.6580149608686,-25.2743282438246,824.233898557612,-142.535583496094
-49.6567738013942,-25.2743169510528,818.662727276743,-131.813583374023
-49.6555326426681,-25.274305647848,828.672000034062,-127.294464111328
-49.6542914846908,-25.2742943342104,813.383517971319,-118.183380126953
-49.6530503274631,-25.2742830101399,780.128253989338,-111.866249084473
-49.6518091709857,-25.2742716756365,776.848109715097,-107.464904785156
-49.6505680152592,-25.2742603307004,792.492424883441,-106.727561950684
-49.6493268602844,-25.2742489753315,784.887305038268,-123.016998291016
-49.6480857060619,-25.2742376095298,768.960241529447,-137.963348388672
-49.6468445525925,-25.2742262332954,766.553698734876,-146.441284179688
-49.6456033998767,-25.2742148466282,769.568004541113,-147.57048034668
-49.6443622479154,-25.2742034495284,762.771969291656,-142.275192260742
-49.6431210967092,-25.274192041996,745.053661956867,-137.466674804688
-49.6418799462588,-25.2741806240309,711.334744754134,-138.833480834961
-49.6406387965648,-25.2741691956332,681.688010178358,-144.088073730469
-49.639397647628,-25.2741577568029,680.644607766417,-115.508697509766
-49.6381564994491,-25.27414630754,672.583477967965,-89.6285629272461
-49.8677915686922,-25.2749582110904,1032.56407961112,-168.648101806641
-49.8665503041725,-25.2749486822981,1023.19744497078,-158.744979858398
-49.8653090402844,-25.2749391430696,1012.22126106548,-150.426483154297
-49.8640677770283,-25.2749295934049,993.319080062966,-143.361785888672
-49.862826514405,-25.2749200333041,983.38552561292,-136.725372314453
-49.8615852524152,-25.2749104627671,991.048909845825,-131.227645874023
-49.8603439910596,-25.274900881794,1001.17323645041,-126.685539245605
-49.8591027303388,-25.2748912903848,1012.29016178066,-122.352439880371
-49.8578614702537,-25.2748816885395,1016.62426924735,-116.924247741699
-49.8566202108048,-25.2748720762582,1007.62195817444,-111.82984161377
-49.8553789519929,-25.2748624535408,1005.89211779745,-107.58765411377
-49.8541376938186,-25.2748528203874,1013.56254964414,-103.826210021973
-49.8528964362826,-25.274843176798,1024.15397015586,-98.1681213378906
-49.8516551793857,-25.2748335227727,1041.45188730101,-92.9353485107422
-49.8504139231285,-25.2748238583114,1048.87635056294,-89.0199203491211
-49.8491726675116,-25.2748141834142,1052.33209501253,-88.5933074951172
-49.8479314125359,-25.274804498081,1055.13803165258,-88.7587127685547
-49.846690158202,-25.274794802312,1061.9052105609,-87.8871688842773
-49.8454489045105,-25.2747850961071,1070.67711701793,-85.0235137939453
-49.8442076514623,-25.2747753794664,1075.93173638338,-79.3088150024414
-49.8429663990579,-25.2747656523898,1081.75715227451,-69.366340637207
-49.841725147298,-25.2747559148775,1085.42490740127,-58.2815742492676
-49.8404838961834,-25.2747461669293,1084.97562675168,-47.2190093994141
-49.8392426457147,-25.2747364085454,1083.86582593199,-37.4315414428711
-49.8380013958927,-25.2747266397258,1085.60310213447,-29.2061996459961
-49.8367601467179,-25.2747168604704,1090.86566014721,-23.1090202331543
-49.8355188981912,-25.2747070707794,1092.47302786883,-19.9596824645996
-49.8342776503132,-25.2746972706526,1094.22392711889,-20.9588508605957
-49.8330364030845,-25.2746874600903,1095.20767095948,-27.7454662322998
-49.8317951565059,-25.2746776390922,1092.53682568812,-38.0419540405273
-49.8305539105781,-25.2746678076586,1087.07770202211,-50.454044342041
-49.8293126653018,-25.2746579657894,1086.04778222079,-63.7651100158691
-49.8280714206776,-25.2746481134846,1088.91593296705,-76.2069549560547
-49.8268301767063,-25.2746382507442,1088.9445841264,-87.7627944946289
-49.8255889333884,-25.2746283775684,1090.02969290653,-97.8948135375977
-49.8243476907249,-25.274618493957,1092.78649978788,-105.733474731445
-49.8231064487162,-25.2746085999102,1093.42992105788,-110.38436126709
-49.8218652073632,-25.2745986954278,1094.9188650931,-112.911521911621
-49.8206239666664,-25.2745887805101,1097.11565038865,-114.235069274902
-49.8193827266266,-25.2745788551569,1101.11392779836,-114.94775390625
-49.8181414872445,-25.2745689193683,1105.19005030803,-115.17333984375
-49.8169002485208,-25.2745589731444,1104.25909189709,-114.845329284668
-49.8156590104562,-25.2745490164851,1099.32839058926,-113.975532531738
-49.8144177730513,-25.2745390493905,1090.1917157711,-112.932022094727
-49.8131765363068,-25.2745290718605,1061.62527899425,-113.528900146484
-49.8119353002234,-25.2745190838953,1029.09812868801,-113.666595458984
-49.8106940648019,-25.2745090854948,1000.79957059231,-112.855743408203
-49.809452830043,-25.274499076659,972.20392211579,-111.116790771484
-49.8082115959472,-25.2744890573881,955.467402843539,-108.876800537109
-49.8069703625153,-25.2744790276819,944.050357935274,-106.223876953125
-49.805729129748,-25.2744689875405,942.316887422562,-103.426025390625
-49.804487897646,-25.274458936964,936.510071783212,-100.779083251953
-49.8032466662099,-25.2744488759524,909.581337278212,-98.5058898925781
-49.8020054354405,-25.2744388045056,857.311527746889,-95.6172561645508
-49.8007642053385,-25.2744287226238,831.527072038752,-91.3765029907227
-49.7995229759045,-25.2744186303068,831.608968934126,-85.1622467041016
-49.7982817471393,-25.2744085275549,851.983658747421,-77.2545623779297
-49.7970405190434,-25.2743984143679,856.661182739713,-70.796028137207
-49.7957992916177,-25.2743882907458,843.071825395701,-68.0461807250977
-49.7945580648628,-25.2743781566889,869.300140139325,-68.1542282104492
-49.7933168387794,-25.2743680121969,853.985361644086,-67.7139053344727
-49.7920756133681,-25.27435785727,843.784018833827,-68.3547897338867
-49.7908343886298,-25.2743476919082,861.843368390966,-72.3412017822266
